q_type	len_type	user	expUserID	game_type	usr_type	duration	id	game_id	slang	tlang	score	seq	region	region2	time
max	long	user1	1	src+tgt	no	58.20	937	1_1036	es	en	63	33	divtrn0	divref2	0.399000
max	long	user1	1	src+tgt	no	58.20	937	1_1036	es	en	63	34	divref2	end	0.200000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	0	start	divsrc1	0.000000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	1	divsrc1	divsrc1	0.332000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	2	divsrc1	divref1	0.299000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	3	divref1	divref1	0.236000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	4	divref1	divref1	0.433000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	5	divref1	divref1	0.866000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	6	divref1	divref1	0.367000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	7	divref1	divref1	0.399000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	8	divref1	divref1	0.234000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	9	divref1	divref1	0.266000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	10	divref1	divref1	0.533000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	11	divref1	divref1	0.266000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	12	divref1	divref1	0.367000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	13	divref1	divref1	0.267000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	14	divref1	divref1	0.667000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	15	divref1	divref1	0.602000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	16	divref1	divref1	0.399000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	17	divref1	divref1	0.233000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	18	divref1	divref1	1.365000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	19	divref1	divref1	0.496000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	20	divref1	divref1	0.399000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	21	divref1	divref1	0.333000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	22	divref1	divref1	0.799000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	23	divref1	divref1	0.533000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	24	divref1	divref2	1.099000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	25	divref2	divtrn0	0.496000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	26	divtrn0	divtrn0	0.333000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	27	divtrn0	divtrn0	0.200000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	28	divtrn0	divtrn0	0.299000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	29	divtrn0	divtrn0	0.233000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	30	divtrn0	divtrn0	0.264000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	31	divtrn0	divtrn0	0.299000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	32	divtrn0	divtrn0	0.600000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	33	divtrn0	divtrn0	0.865000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	34	divtrn0	divref1	0.267000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	35	divref1	divref1	0.299000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	36	divref1	divref1	0.367000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	37	divref1	divref1	0.468000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	38	divref1	divref1	0.766000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	39	divref1	divtrn0	0.365000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	40	divtrn0	divtrn0	0.334000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	41	divtrn0	divtrn0	0.233000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	42	divtrn0	divtrn0	0.402000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	43	divtrn0	divtrn0	0.497000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	44	divtrn0	divtrn0	0.433000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	45	divtrn0	divtrn0	0.299000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	46	divtrn0	divref1	0.335000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	47	divref1	divref1	0.200000
max	long	user1	1	src+tgt	no	54.55	719	1_1036	es	en	32	48	divref1	end	0.634000
max	short	user1	1	src+tgt	no	29.99	1655	1_1036	es	en	100	0	start	divsrc2	0.000000
max	short	user1	1	src+tgt	no	29.99	1655	1_1036	es	en	100	1	divsrc2	divsrc2	0.397000
max	short	user1	1	src+tgt	no	29.99	1655	1_1036	es	en	100	2	divsrc2	divref2	0.267000
max	short	user1	1	src+tgt	no	29.99	1655	1_1036	es	en	100	3	divref2	divref2	0.201000
max	short	user1	1	src+tgt	no	29.99	1655	1_1036	es	en	100	4	divref2	divref2	0.467000
max	short	user1	1	src+tgt	no	29.99	1655	1_1036	es	en	100	5	divref2	end	0.500000
max	short	user1	1	src+tgt	no	51.05	450	1_1036	es	en	16	0	start	divref2	0.000000
max	short	user1	1	src+tgt	no	51.05	450	1_1036	es	en	16	1	divref2	divref2	0.432000
max	short	user1	1	src+tgt	no	51.05	450	1_1036	es	en	16	2	divref2	divref2	0.334000
max	short	user1	1	src+tgt	no	51.05	450	1_1036	es	en	16	3	divref2	divsrc2	0.432000
max	short	user1	1	src+tgt	no	51.05	450	1_1036	es	en	16	4	divsrc2	end	0.663000
max	short	user1	1	src+tgt	no	23.10	666	1_1036	es	en	16	0	start	divref1	0.000000
max	short	user1	1	src+tgt	no	23.10	666	1_1036	es	en	16	1	divref1	divref1	0.267000
max	short	user1	1	src+tgt	no	23.10	666	1_1036	es	en	16	2	divref1	divref1	0.268000
max	short	user1	1	src+tgt	no	23.10	666	1_1036	es	en	16	3	divref1	divref2	2.401000
max	short	user1	1	src+tgt	no	23.10	666	1_1036	es	en	16	4	divref2	divref2	0.466000
max	short	user1	1	src+tgt	no	23.10	666	1_1036	es	en	16	5	divref2	divtrn0	0.533000
max	short	user1	1	src+tgt	no	23.10	666	1_1036	es	en	16	6	divtrn0	end	0.600000
max	short	user1	1	src+tgt	no	48.08	987	1_1036	es	en	51	0	start	divsrc2	0.000000
max	short	user1	1	src+tgt	no	48.08	987	1_1036	es	en	51	1	divsrc2	divsrc2	0.492000
max	short	user1	1	src+tgt	no	48.08	987	1_1036	es	en	51	2	divsrc2	divsrc2	0.632000
max	short	user1	1	src+tgt	no	48.08	987	1_1036	es	en	51	3	divsrc2	divref1	0.200000
max	short	user1	1	src+tgt	no	48.08	987	1_1036	es	en	51	4	divref1	divsrc2	0.496000
max	short	user1	1	src+tgt	no	48.08	987	1_1036	es	en	51	5	divsrc2	divref1	0.434000
max	short	user1	1	src+tgt	no	48.08	987	1_1036	es	en	51	6	divref1	divref1	0.998000
max	short	user1	1	src+tgt	no	48.08	987	1_1036	es	en	51	7	divref1	divref2	0.466000
max	short	user1	1	src+tgt	no	48.08	987	1_1036	es	en	51	8	divref2	divref2	0.233000
max	short	user1	1	src+tgt	no	48.08	987	1_1036	es	en	51	9	divref2	divref1	0.267000
max	short	user1	1	src+tgt	no	48.08	987	1_1036	es	en	51	10	divref1	divref1	0.233000
max	short	user1	1	src+tgt	no	48.08	987	1_1036	es	en	51	11	divref1	divref1	0.466000
max	short	user1	1	src+tgt	no	48.08	987	1_1036	es	en	51	12	divref1	divref1	0.766000
max	short	user1	1	src+tgt	no	48.08	987	1_1036	es	en	51	13	divref1	divref2	0.366000
max	short	user1	1	src+tgt	no	48.08	987	1_1036	es	en	51	14	divref2	divref2	0.201000
max	short	user1	1	src+tgt	no	48.08	987	1_1036	es	en	51	15	divref2	divref2	0.232000
max	short	user1	1	src+tgt	no	48.08	987	1_1036	es	en	51	16	divref2	divsrc2	0.966000
max	short	user1	1	src+tgt	no	48.08	987	1_1036	es	en	51	17	divsrc2	divsrc2	0.202000
max	short	user1	1	src+tgt	no	48.08	987	1_1036	es	en	51	18	divsrc2	divsrc2	1.399000
max	short	user1	1	src+tgt	no	48.08	987	1_1036	es	en	51	19	divsrc2	divtrn0	0.632000
max	short	user1	1	src+tgt	no	48.08	987	1_1036	es	en	51	20	divtrn0	divref1	0.200000
max	short	user1	1	src+tgt	no	48.08	987	1_1036	es	en	51	21	divref1	divref1	0.832000
max	short	user1	1	src+tgt	no	48.08	987	1_1036	es	en	51	22	divref1	divref1	0.333000
max	short	user1	1	src+tgt	no	48.08	987	1_1036	es	en	51	23	divref1	divtrn0	0.200000
max	short	user1	1	src+tgt	no	48.08	987	1_1036	es	en	51	24	divtrn0	divtrn0	0.298000
max	short	user1	1	src+tgt	no	48.08	987	1_1036	es	en	51	25	divtrn0	end	0.533000
max	mid	user1	1	src+tgt	no	45.39	126	1_1036	es	en	11	0	start	divsrc2	0.000000
max	mid	user1	1	src+tgt	no	45.39	126	1_1036	es	en	11	1	divsrc2	divref1	0.269000
max	mid	user1	1	src+tgt	no	45.39	126	1_1036	es	en	11	2	divref1	divref1	0.200000
max	mid	user1	1	src+tgt	no	45.39	126	1_1036	es	en	11	3	divref1	divref2	0.233000
max	mid	user1	1	src+tgt	no	45.39	126	1_1036	es	en	11	4	divref2	divref1	0.201000
max	mid	user1	1	src+tgt	no	45.39	126	1_1036	es	en	11	5	divref1	divref2	0.866000
max	mid	user1	1	src+tgt	no	45.39	126	1_1036	es	en	11	6	divref2	divref2	0.467000
max	mid	user1	1	src+tgt	no	45.39	126	1_1036	es	en	11	7	divref2	divref2	0.434000
max	mid	user1	1	src+tgt	no	45.39	126	1_1036	es	en	11	8	divref2	divref2	0.510000
max	mid	user1	1	src+tgt	no	45.39	126	1_1036	es	en	11	9	divref2	divref2	0.566000
max	mid	user1	1	src+tgt	no	45.39	126	1_1036	es	en	11	10	divref2	divref2	0.299000
max	mid	user1	1	src+tgt	no	45.39	126	1_1036	es	en	11	11	divref2	divref2	0.233000
max	mid	user1	1	src+tgt	no	45.39	126	1_1036	es	en	11	12	divref2	divref1	0.300000
max	mid	user1	1	src+tgt	no	45.39	126	1_1036	es	en	11	13	divref1	divsrc1	2.798000
max	mid	user1	1	src+tgt	no	45.39	126	1_1036	es	en	11	14	divsrc1	divsrc2	0.700000
max	mid	user1	1	src+tgt	no	45.39	126	1_1036	es	en	11	15	divsrc2	divref1	0.333000
max	mid	user1	1	src+tgt	no	45.39	126	1_1036	es	en	11	16	divref1	divref2	0.701000
max	mid	user1	1	src+tgt	no	45.39	126	1_1036	es	en	11	17	divref2	divtrn0	0.232000
max	mid	user1	1	src+tgt	no	45.39	126	1_1036	es	en	11	18	divtrn0	end	0.266000
max	mid	user1	1	src+tgt	no	30.46	787	1_1036	es	en	21	0	start	divsrc1	0.000000
max	mid	user1	1	src+tgt	no	30.46	787	1_1036	es	en	21	1	divsrc1	divref2	0.234000
max	mid	user1	1	src+tgt	no	30.46	787	1_1036	es	en	21	2	divref2	divref2	0.300000
max	mid	user1	1	src+tgt	no	30.46	787	1_1036	es	en	21	3	divref2	divref2	0.266000
max	mid	user1	1	src+tgt	no	30.46	787	1_1036	es	en	21	4	divref2	divref1	0.366000
max	mid	user1	1	src+tgt	no	30.46	787	1_1036	es	en	21	5	divref1	divref1	0.466000
max	mid	user1	1	src+tgt	no	30.46	787	1_1036	es	en	21	6	divref1	divsrc1	0.364000
max	mid	user1	1	src+tgt	no	30.46	787	1_1036	es	en	21	7	divsrc1	divref2	0.633000
max	mid	user1	1	src+tgt	no	30.46	787	1_1036	es	en	21	8	divref2	divref1	0.499000
max	mid	user1	1	src+tgt	no	30.46	787	1_1036	es	en	21	9	divref1	divsrc1	0.233000
max	mid	user1	1	src+tgt	no	30.46	787	1_1036	es	en	21	10	divsrc1	divref2	2.931000
max	mid	user1	1	src+tgt	no	30.46	787	1_1036	es	en	21	11	divref2	divsrc2	0.200000
max	mid	user1	1	src+tgt	no	30.46	787	1_1036	es	en	21	12	divsrc2	divref1	0.400000
max	mid	user1	1	src+tgt	no	30.46	787	1_1036	es	en	21	13	divref1	divref2	0.266000
max	mid	user1	1	src+tgt	no	30.46	787	1_1036	es	en	21	14	divref2	divref2	0.566000
max	mid	user1	1	src+tgt	no	30.46	787	1_1036	es	en	21	15	divref2	divref2	6.461000
max	mid	user1	1	src+tgt	no	30.46	787	1_1036	es	en	21	16	divref2	end	0.299000
max	mid	user1	1	src+tgt	no	44.71	2577	1_1036	es	en	65	0	start	divref1	0.000000
max	mid	user1	1	src+tgt	no	44.71	2577	1_1036	es	en	65	1	divref1	divref1	0.600000
max	mid	user1	1	src+tgt	no	44.71	2577	1_1036	es	en	65	2	divref1	divref1	0.736000
max	mid	user1	1	src+tgt	no	44.71	2577	1_1036	es	en	65	3	divref1	divsrc1	0.366000
max	mid	user1	1	src+tgt	no	44.71	2577	1_1036	es	en	65	4	divsrc1	divref0	0.349000
max	mid	user1	1	src+tgt	no	44.71	2577	1_1036	es	en	65	5	divref0	divref0	0.296000
max	mid	user1	1	src+tgt	no	44.71	2577	1_1036	es	en	65	6	divref0	divref0	0.334000
max	mid	user1	1	src+tgt	no	44.71	2577	1_1036	es	en	65	7	divref0	divref0	0.267000
max	mid	user1	1	src+tgt	no	44.71	2577	1_1036	es	en	65	8	divref0	divref1	0.299000
max	mid	user1	1	src+tgt	no	44.71	2577	1_1036	es	en	65	9	divref1	divref1	0.833000
max	mid	user1	1	src+tgt	no	44.71	2577	1_1036	es	en	65	10	divref1	divref2	0.297000
max	mid	user1	1	src+tgt	no	44.71	2577	1_1036	es	en	65	11	divref2	divref2	0.500000
max	mid	user1	1	src+tgt	no	44.71	2577	1_1036	es	en	65	12	divref2	divref1	0.439000
max	mid	user1	1	src+tgt	no	44.71	2577	1_1036	es	en	65	13	divref1	divref1	0.367000
max	mid	user1	1	src+tgt	no	44.71	2577	1_1036	es	en	65	14	divref1	divref1	0.200000
max	mid	user1	1	src+tgt	no	44.71	2577	1_1036	es	en	65	15	divref1	divref1	0.431000
max	mid	user1	1	src+tgt	no	44.71	2577	1_1036	es	en	65	16	divref1	divref2	0.433000
max	mid	user1	1	src+tgt	no	44.71	2577	1_1036	es	en	65	17	divref2	divsrc1	0.633000
max	mid	user1	1	src+tgt	no	44.71	2577	1_1036	es	en	65	18	divsrc1	divsrc2	0.266000
max	mid	user1	1	src+tgt	no	44.71	2577	1_1036	es	en	65	19	divsrc2	end	0.432000
min	long	user1	1	src+tgt	no	43.13	1331	1_1036	es	en	12	0	start	divsrc1	0.000000
min	long	user1	1	src+tgt	no	43.13	1331	1_1036	es	en	12	1	divsrc1	divref1	0.202000
min	long	user1	1	src+tgt	no	43.13	1331	1_1036	es	en	12	2	divref1	divref1	0.732000
min	long	user1	1	src+tgt	no	43.13	1331	1_1036	es	en	12	3	divref1	divref1	0.333000
min	long	user1	1	src+tgt	no	43.13	1331	1_1036	es	en	12	4	divref1	divref1	0.267000
min	long	user1	1	src+tgt	no	43.13	1331	1_1036	es	en	12	5	divref1	divsrc1	0.500000
min	long	user1	1	src+tgt	no	43.13	1331	1_1036	es	en	12	6	divsrc1	divref1	0.232000
min	long	user1	1	src+tgt	no	43.13	1331	1_1036	es	en	12	7	divref1	divref1	1.166000
min	long	user1	1	src+tgt	no	43.13	1331	1_1036	es	en	12	8	divref1	divref1	0.265000
min	long	user1	1	src+tgt	no	43.13	1331	1_1036	es	en	12	9	divref1	divref1	0.499000
min	long	user1	1	src+tgt	no	43.13	1331	1_1036	es	en	12	10	divref1	divref1	0.200000
min	long	user1	1	src+tgt	no	43.13	1331	1_1036	es	en	12	11	divref1	divref1	0.897000
min	long	user1	1	src+tgt	no	43.13	1331	1_1036	es	en	12	12	divref1	divref1	0.267000
min	long	user1	1	src+tgt	no	43.13	1331	1_1036	es	en	12	13	divref1	divref1	0.399000
min	long	user1	1	src+tgt	no	43.13	1331	1_1036	es	en	12	14	divref1	divref2	0.566000
min	long	user1	1	src+tgt	no	43.13	1331	1_1036	es	en	12	15	divref2	divref2	0.430000
min	long	user1	1	src+tgt	no	43.13	1331	1_1036	es	en	12	16	divref2	divref2	0.201000
min	long	user1	1	src+tgt	no	43.13	1331	1_1036	es	en	12	17	divref2	divref1	0.334000
min	long	user1	1	src+tgt	no	43.13	1331	1_1036	es	en	12	18	divref1	divref1	0.699000
min	long	user1	1	src+tgt	no	43.13	1331	1_1036	es	en	12	19	divref1	divref1	0.271000
min	long	user1	1	src+tgt	no	43.13	1331	1_1036	es	en	12	20	divref1	divref2	0.434000
min	long	user1	1	src+tgt	no	43.13	1331	1_1036	es	en	12	21	divref2	divref2	0.267000
min	long	user1	1	src+tgt	no	43.13	1331	1_1036	es	en	12	22	divref2	divtrn0	0.365000
min	long	user1	1	src+tgt	no	43.13	1331	1_1036	es	en	12	23	divtrn0	divtrn0	0.698000
min	long	user1	1	src+tgt	no	43.13	1331	1_1036	es	en	12	24	divtrn0	divtrn0	0.366000
min	long	user1	1	src+tgt	no	43.13	1331	1_1036	es	en	12	25	divtrn0	divtrn0	0.300000
min	long	user1	1	src+tgt	no	43.13	1331	1_1036	es	en	12	26	divtrn0	divref2	0.563000
min	long	user1	1	src+tgt	no	43.13	1331	1_1036	es	en	12	27	divref2	divtrn0	0.333000
min	long	user1	1	src+tgt	no	43.13	1331	1_1036	es	en	12	28	divtrn0	end	0.366000
min	short	user1	1	src+tgt	no	44.50	2969	1_1036	es	en	25	0	start	divsrc2	0.000000
min	short	user1	1	src+tgt	no	44.50	2969	1_1036	es	en	25	1	divsrc2	divref2	0.335000
min	short	user1	1	src+tgt	no	44.50	2969	1_1036	es	en	25	2	divref2	divref2	0.267000
min	short	user1	1	src+tgt	no	44.50	2969	1_1036	es	en	25	3	divref2	divref2	0.733000
min	short	user1	1	src+tgt	no	44.50	2969	1_1036	es	en	25	4	divref2	divsrc2	0.833000
min	short	user1	1	src+tgt	no	44.50	2969	1_1036	es	en	25	5	divsrc2	divsrc2	1.632000
min	short	user1	1	src+tgt	no	44.50	2969	1_1036	es	en	25	6	divsrc2	divref1	0.267000
min	short	user1	1	src+tgt	no	44.50	2969	1_1036	es	en	25	7	divref1	divref2	0.433000
min	short	user1	1	src+tgt	no	44.50	2969	1_1036	es	en	25	8	divref2	divref0	4.229000
min	short	user1	1	src+tgt	no	44.50	2969	1_1036	es	en	25	9	divref0	divref1	2.098000
min	short	user1	1	src+tgt	no	44.50	2969	1_1036	es	en	25	10	divref1	divref1	0.265000
min	short	user1	1	src+tgt	no	44.50	2969	1_1036	es	en	25	11	divref1	divref1	0.629000
min	short	user1	1	src+tgt	no	44.50	2969	1_1036	es	en	25	12	divref1	divref1	0.468000
min	short	user1	1	src+tgt	no	44.50	2969	1_1036	es	en	25	13	divref1	divref1	0.600000
min	short	user1	1	src+tgt	no	44.50	2969	1_1036	es	en	25	14	divref1	divref2	0.666000
min	short	user1	1	src+tgt	no	44.50	2969	1_1036	es	en	25	15	divref2	divref2	0.764000
min	short	user1	1	src+tgt	no	44.50	2969	1_1036	es	en	25	16	divref2	divref2	0.232000
min	short	user1	1	src+tgt	no	44.50	2969	1_1036	es	en	25	17	divref2	divref2	0.200000
min	short	user1	1	src+tgt	no	44.50	2969	1_1036	es	en	25	18	divref2	divref2	0.366000
min	short	user1	1	src+tgt	no	44.50	2969	1_1036	es	en	25	19	divref2	divref2	0.500000
min	short	user1	1	src+tgt	no	44.50	2969	1_1036	es	en	25	20	divref2	divref2	0.799000
min	short	user1	1	src+tgt	no	44.50	2969	1_1036	es	en	25	21	divref2	divref2	0.300000
min	short	user1	1	src+tgt	no	44.50	2969	1_1036	es	en	25	22	divref2	divref2	0.333000
min	short	user1	1	src+tgt	no	44.50	2969	1_1036	es	en	25	23	divref2	divref2	0.277000
min	short	user1	1	src+tgt	no	44.50	2969	1_1036	es	en	25	24	divref2	end	0.233000
min	long	user1	1	src+tgt	no	56.66	2085	1_1036	es	en	24	0	start	divsrc1	0.000000
min	long	user1	1	src+tgt	no	56.66	2085	1_1036	es	en	24	1	divsrc1	divref1	0.233000
min	long	user1	1	src+tgt	no	56.66	2085	1_1036	es	en	24	2	divref1	divsrc1	0.336000
min	long	user1	1	src+tgt	no	56.66	2085	1_1036	es	en	24	3	divsrc1	divref1	0.933000
min	long	user1	1	src+tgt	no	56.66	2085	1_1036	es	en	24	4	divref1	divref1	0.466000
min	long	user1	1	src+tgt	no	56.66	2085	1_1036	es	en	24	5	divref1	divref1	0.265000
min	long	user1	1	src+tgt	no	56.66	2085	1_1036	es	en	24	6	divref1	divref1	0.302000
min	long	user1	1	src+tgt	no	56.66	2085	1_1036	es	en	24	7	divref1	divref1	0.268000
min	long	user1	1	src+tgt	no	56.66	2085	1_1036	es	en	24	8	divref1	divref1	1.033000
min	long	user1	1	src+tgt	no	56.66	2085	1_1036	es	en	24	9	divref1	divref2	0.300000
min	long	user1	1	src+tgt	no	56.66	2085	1_1036	es	en	24	10	divref2	divref1	0.334000
min	long	user1	1	src+tgt	no	56.66	2085	1_1036	es	en	24	11	divref1	divref1	0.200000
min	long	user1	1	src+tgt	no	56.66	2085	1_1036	es	en	24	12	divref1	divref1	0.300000
min	long	user1	1	src+tgt	no	56.66	2085	1_1036	es	en	24	13	divref1	divref1	0.234000
min	long	user1	1	src+tgt	no	56.66	2085	1_1036	es	en	24	14	divref1	divref1	0.201000
min	long	user1	1	src+tgt	no	56.66	2085	1_1036	es	en	24	15	divref1	divref1	0.333000
min	long	user1	1	src+tgt	no	56.66	2085	1_1036	es	en	24	16	divref1	divref2	0.498000
min	long	user1	1	src+tgt	no	56.66	2085	1_1036	es	en	24	17	divref2	divref2	0.500000
min	long	user1	1	src+tgt	no	56.66	2085	1_1036	es	en	24	18	divref2	divtrn0	0.266000
min	long	user1	1	src+tgt	no	56.66	2085	1_1036	es	en	24	19	divtrn0	divtrn0	0.366000
min	long	user1	1	src+tgt	no	56.66	2085	1_1036	es	en	24	20	divtrn0	divtrn0	0.466000
min	long	user1	1	src+tgt	no	56.66	2085	1_1036	es	en	24	21	divtrn0	divref1	0.466000
min	long	user1	1	src+tgt	no	56.66	2085	1_1036	es	en	24	22	divref1	divref1	0.533000
min	long	user1	1	src+tgt	no	56.66	2085	1_1036	es	en	24	23	divref1	divref1	0.433000
min	long	user1	1	src+tgt	no	56.66	2085	1_1036	es	en	24	24	divref1	divtrn0	0.266000
min	long	user1	1	src+tgt	no	56.66	2085	1_1036	es	en	24	25	divtrn0	divtrn0	0.266000
min	long	user1	1	src+tgt	no	56.66	2085	1_1036	es	en	24	26	divtrn0	divref1	0.232000
min	long	user1	1	src+tgt	no	56.66	2085	1_1036	es	en	24	27	divref1	divref1	0.565000
min	long	user1	1	src+tgt	no	56.66	2085	1_1036	es	en	24	28	divref1	divref1	0.203000
min	long	user1	1	src+tgt	no	56.66	2085	1_1036	es	en	24	29	divref1	divref1	0.266000
min	long	user1	1	src+tgt	no	56.66	2085	1_1036	es	en	24	30	divref1	divref1	0.334000
min	long	user1	1	src+tgt	no	56.66	2085	1_1036	es	en	24	31	divref1	divref1	0.500000
min	long	user1	1	src+tgt	no	56.66	2085	1_1036	es	en	24	32	divref1	divref2	1.633000
min	long	user1	1	src+tgt	no	56.66	2085	1_1036	es	en	24	33	divref2	divsrc2	0.399000
min	long	user1	1	src+tgt	no	56.66	2085	1_1036	es	en	24	34	divsrc2	end	0.933000
min	long	user1	1	src+tgt	no	40.42	341	1_1036	es	en	11	0	start	divref1	0.000000
min	long	user1	1	src+tgt	no	40.42	341	1_1036	es	en	11	1	divref1	divref2	0.483000
min	long	user1	1	src+tgt	no	40.42	341	1_1036	es	en	11	2	divref2	divref1	0.434000
min	long	user1	1	src+tgt	no	40.42	341	1_1036	es	en	11	3	divref1	divref1	0.535000
min	long	user1	1	src+tgt	no	40.42	341	1_1036	es	en	11	4	divref1	divref1	0.433000
min	long	user1	1	src+tgt	no	40.42	341	1_1036	es	en	11	5	divref1	divref1	0.569000
min	long	user1	1	src+tgt	no	40.42	341	1_1036	es	en	11	6	divref1	divref1	0.532000
min	long	user1	1	src+tgt	no	40.42	341	1_1036	es	en	11	7	divref1	divref1	0.334000
min	long	user1	1	src+tgt	no	40.42	341	1_1036	es	en	11	8	divref1	divref1	0.299000
min	long	user1	1	src+tgt	no	40.42	341	1_1036	es	en	11	9	divref1	divref1	0.201000
min	long	user1	1	src+tgt	no	40.42	341	1_1036	es	en	11	10	divref1	divref1	0.862000
min	long	user1	1	src+tgt	no	40.42	341	1_1036	es	en	11	11	divref1	divref1	0.701000
min	long	user1	1	src+tgt	no	40.42	341	1_1036	es	en	11	12	divref1	divref1	0.267000
min	long	user1	1	src+tgt	no	40.42	341	1_1036	es	en	11	13	divref1	divref1	1.668000
min	long	user1	1	src+tgt	no	40.42	341	1_1036	es	en	11	14	divref1	divref1	1.566000
min	long	user1	1	src+tgt	no	40.42	341	1_1036	es	en	11	15	divref1	divref1	0.500000
min	long	user1	1	src+tgt	no	40.42	341	1_1036	es	en	11	16	divref1	divsrc1	0.766000
min	long	user1	1	src+tgt	no	40.42	341	1_1036	es	en	11	17	divsrc1	divref1	0.466000
min	long	user1	1	src+tgt	no	40.42	341	1_1036	es	en	11	18	divref1	divtrn0	0.267000
min	long	user1	1	src+tgt	no	40.42	341	1_1036	es	en	11	19	divtrn0	divtrn0	0.300000
min	long	user1	1	src+tgt	no	40.42	341	1_1036	es	en	11	20	divtrn0	divtrn0	0.266000
min	long	user1	1	src+tgt	no	40.42	341	1_1036	es	en	11	21	divtrn0	end	0.333000
min	long	user1	1	src+tgt	no	70.34	747	1_1036	es	en	16	0	start	divsrc1	0.000000
min	long	user1	1	src+tgt	no	70.34	747	1_1036	es	en	16	1	divsrc1	divref1	0.234000
min	long	user1	1	src+tgt	no	70.34	747	1_1036	es	en	16	2	divref1	divref1	0.399000
min	long	user1	1	src+tgt	no	70.34	747	1_1036	es	en	16	3	divref1	divref1	0.430000
min	long	user1	1	src+tgt	no	70.34	747	1_1036	es	en	16	4	divref1	divref1	0.200000
min	long	user1	1	src+tgt	no	70.34	747	1_1036	es	en	16	5	divref1	divtrn0	0.599000
min	long	user1	1	src+tgt	no	70.34	747	1_1036	es	en	16	6	divtrn0	divref1	0.237000
min	long	user1	1	src+tgt	no	70.34	747	1_1036	es	en	16	7	divref1	divref1	0.433000
min	long	user1	1	src+tgt	no	70.34	747	1_1036	es	en	16	8	divref1	divsrc1	0.267000
min	long	user1	1	src+tgt	no	70.34	747	1_1036	es	en	16	9	divsrc1	divsrc1	0.466000
min	long	user1	1	src+tgt	no	70.34	747	1_1036	es	en	16	10	divsrc1	divref2	0.266000
min	long	user1	1	src+tgt	no	70.34	747	1_1036	es	en	16	11	divref2	divref1	0.366000
min	long	user1	1	src+tgt	no	70.34	747	1_1036	es	en	16	12	divref1	divref1	1.266000
min	long	user1	1	src+tgt	no	70.34	747	1_1036	es	en	16	13	divref1	divref1	0.533000
